MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
 Dash & Lily,(2020– ),"Comedy, Drama, Romance",8.2,Add a Plot,"
    Director:
Fred Savage
| 
    Stars:
Midori Francis, 
Austin Abrams, 
Dante Brown, 
Troy Iwata
",266,27.0,
Ginny & Georgia,(2021– ),"Comedy, Drama  ",10.0  ,"Ginny Miller, an angsty fifteenyearold, often feels more mature than her thirtyyearold mother, the irresistible and dynamic Georgia Miller.  ","
            
    Stars:
Brianne Howey, 
Antonia Gentry, 
Diesel La Torraca, 
Jennifer Robertson
","35,247",,
Darc,(2018),"Action, Crime, Thriller  ",10.0  ,"To bring down a global human trafficking ring, an Interpol agent recruits the help of a brutal criminal with inside knowledge of the yakuza.  ","
    Director:
Julius R. Nasso
| 
    Stars:
Tony Schiena, 
Armand Assante, 
Kippei Shîna, 
Shô Ikushima
","4,109",97.0,
El hombre de las mil caras,(2016),"Biography, Thriller  ",10.0  ,"The story of a man who fooled an entire country. A tale of cheats and impostors, taking its inspiration from true facts and from one of the most intriguing characters of recent decades: the spy Francisco Paesa.  ","
    Director:
Alberto Rodríguez
| 
    Stars:
Jose Coronado, 
Eduard Fernández, 
Miquel García Borda, 
Santiago Molero
","7,515",123.0,
Bad Papa,(2018– ),"Drama, Family  ",7.4  ,"Yoo Ji Cheol used to be a top boxer. After hitting rock bottom, she decides to gain control of his life again through mixed martial arts.  ","
            
    Stars:
Lee Da-wit, 
Jang Hyuk, 
Kim Jaekyung, 
Man-sik Jeong
",101,35.0,
Intersections,(2013),"Action, Romance, Thriller",10.0,A couple on their honeymoon in Morocco survive a deadly car accident in the middle of the desert.,"
    Director:
David Marconi
| 
    Stars:
Frank Grillo, 
Jaimie Alexander, 
Roschdy Zem, 
Marie-Josée Croze
","3,017",101.0,
 Never Have I Ever,(2020– ),Comedy  ,8.7  ,A disastrous snooping incident compels Devi and Nalini to do some introspection. Paxton steps out of his comfort zone. Eleanor has a breakthrough.,"
    Director:
Claire Scanlon
| 
    Stars:
Maitreyi Ramakrishnan, 
Richa Moorjani, 
Jaren Lewison, 
Darren Barnet
",368,,
Def Comedy Jam 25,(2017 TV Special),"Documentary, Comedy  ",0.0  ,"Def Comedy Jam 25 celebrates the impact and legacy of the groundbreaking HBO comedy series Def Comedy Jam, which debut 25years ago running from 1992 to 1997. Def Comedy Jam 25 celebrates See full summary","
    Director:
Louis J. Horvitz
| 
    Stars:
Dave Chappelle, 
Tiffany Haddish, 
Steve Harvey, 
Bill Bellamy
","1,018",80.0,
Yin-Yang Master I,(2020),"Action, Drama, Fantasy  ",0.0  ,"Qing Ming, the YinYang Master, took his masters last wish and went to the Captial Tiandu City to attend the heaven ceremony.","
    Director:
Jingming Guo
| 
    Stars:
Mark Chao, 
Allen Deng, 
Ziwen Wang, 
Jessie Li
","4,028",132.0,
H2O: Just Add Water,(2006–2010),"Drama, Family, Fantasy  ",0.0  ,Three girls become mermaids after a mysterious island transforms them and gives them special powers.,"
            
    Stars:
Cariba Heine, 
Phoebe Tonkin, 
Angus McLaren, 
Burgess Abernethy
","13,458",23.0,
Yabani Asli,(2017),"Comedy, Family",5.4,"Muharram The representative of a tourist company living in a popular area, is in love with a Japanese diplomat called Sakura. They marry and have two twin children, and in the difficult See full summary","
    Director:
Mahmood Karim
| 
    Stars:
Mohamed Abdelmoaty, 
Muhammad Abdullatif, 
Adham Ahmad, 
Islam Ahmad
",326,95.0,
Amazing Hotels: Life Beyond the Lobby,(2017– ),Documentary  ,10.0  ,Giles Coren and Monica Galetti travel the globe visiting some of the worlds most incredible hotels They go beyond the lobby to see the areas that the public never see and roll up their sleeves to work alongside staff  ,"
            
    Stars:
Giles Coren, 
Monica Galetti
",329,60.0,
 Jamtara: Sabka Number Ayega,(2020– ),Crime  ,10.0  ,When Gudiya's coaching classroom is burned down Sunny considers drastic retaliation A slipped note leads Dolly and Saurav to a deserted warehouse  ,"
    Director:
Soumendra Padhi
| 
    Stars:
Amit Sial, 
Dibyendu Bhattacharya, 
Aksha Pardasany, 
Sparsh Srivastav
",91,27.0,
 Magic for Humans,(2018– ),"Comedy, Reality TV  ",10.0  ,Vices have a lot of power over us To understand his own indulgences Justin delves into the world of vices and meets people who can't say no to urges Welcome to a binge full of junk food child gambling and smashing stuff with bats  ,"
    Directors:
Adam Franklin, 
Dave Paige
| 
    Stars:
Justin Willman, 
Lamar Bell, 
Noah Arrue, 
Marina Cerochi
",52,,
Alias Grace,(2017),"Biography, Crime, Drama  ",10.0  ,In 19th-century Canada a psychiatrist weighs whether a murderer should be pardoned due to insanity  ,"
            
    Stars:
Sarah Gadon, 
Edward Holcroft, 
Rebecca Liddiard, 
Zachary Levi
","28,424",267.0,
Rekonesans,(2021),Action,0.0,The gratefulness between 2 people from a very different world,"
    Director:
Sr. Premil
| 
    Star:
Sr. Premil
",,90.0,
 Tribes of Europa,(2021– ),"Action, Adventure, Drama  ",7.3  ,Liv must choose to support either Commander David Voss or the Father General Cameron Lord Varvara engages Kiano and then decides whether he earns a bid at the Boj Elija and Moses struggle to reclaim the cube from Bracker.  ,"
    Director:
Florian Baxmeyer
| 
    Stars:
Henriette Confurius, 
Emilio Sakraya, 
David Ali Rashed, 
Melika Foroutan
",477,44.0,
 The Sinner,(2017– ),"Crime, Drama, Mystery  ",7.2  ,Ambrose looks into Jamie and Nicks relationship before the crash Jamie begins to unravel.  ,"
    Director:
Adam Bernstein
| 
    Stars:
Bill Pullman, 
Jessica Hecht, 
Parisa Fitz-Henley, 
Eddie Martinez
","1,373",45.0,
 She-Ra and the Princesses of Power,(2018–2020),"Animation, Action, Adventure  ",7.7  ,After discovering that Entrapta is alive Bow and Glimmer go on a mission to rescue her Light Hope wants Adora to include Swift Wind in her training.  ,"
    Directors:
Stephanie Stine, 
David Dwooman Woo
| 
    Stars:
Aimee Carrero, 
Karen Fukuhara, 
AJ Michalka, 
Marcus Scribner
",948,24.0,
The Girl on the Train,(2021),"Crime, Drama, Mystery  ",4.4  ,The story follows a recent divorcee who spends her daily commute fantasizing about a seemingly perfect couple who live in a house that her train passes daily but something shocking happens there one day.  ,"
    Director:
Ribhu Dasgupta
| 
    Stars:
Aditi Rao Hydari, 
Kirti Kulhari, 
Parineeti Chopra, 
Hiten Patel
","7,821",120.0,
The Joel McHale Show with Joel McHale,(2018),Comedy,7.2,Joel McHale the snarky star of Community 2009 ridicules the silliest moments reality television internet videos and TV from around the world have to offer Each episode also features celebrity guests and a couple of sketches.,"
            
    Stars:
Joel McHale, 
Paul Feig, 
Brad Stevens, 
Dominic DeLeo
","2,277",30.0,
Tokyo Trial,(2016),"Drama, History  ",7.4  ,A historical drama that focuses on a decade-long investigation into events in the Pacific during and after WWII.  ,"
            
    Stars:
Tim Ahern, 
Paul Freeman, 
Serge Hazanavicius, 
Marcel Hensema
","1,381",45.0,
 Supergirl,(2015–2021),"Action, Adventure, Drama  ",6.5  ,Supergirl helps Winn overcome his greatest fear Brainy must choose whether to help Alex find evidence against Lex or continue secretly working for him.  ,"
    Director:
Alexis Ostrander
| 
    Stars:
Melissa Benoist, 
Chyler Leigh, 
Katie McGrath, 
Jesse Rath
","1,089",42.0,
Zoolander: Super Model,(2016 TV Movie),"Animation, Comedy, Sci-Fi  ",4.9  ,In this animated serialized movie ridiculously good-looking superheroes Derek Zoolander and Hansel defend celebrities and regular people from the dark forces of the fashion world.  ,"
    Director:
Aaron Augenblick
| 
    Stars:
Ben Stiller, 
Owen Wilson, 
Christine Taylor, 
Jerry Stiller
",139,84.0,
Seishun Buta Yaro wa Bunny Girl-senpai no Yume wo Minai,(2018– ),"Animation, Drama, Fantasy  ",8.2  ,The seemingly normal life of Sakuta Azusagawa a high school student changes drastically when he meets a wild bunny girl that seems to be invisible to others.  ,"
            
    Stars:
Kaito Ishikawa, 
Asami Seto, 
Yurika Kubo, 
Atsumi Tanezaki
","6,463",24.0,
Fear Street: 1994,(2021),"Drama, Horror, Mystery",6.2,A circle of,"
    Director:
Leigh Janiak
| 
    Stars:
Kiana Madeira, 
Olivia Scott Welch, 
Benjamin Flores Jr., 
Julia Rehwald
","50,148",107.0,
 Casi Feliz,(2020– ),Comedy  ,6.7  ,Add a Plot  ,"
            
    Stars:
Sebastián Wainraich, 
Natalie Pérez, 
Santiago Korovsky, 
Julieta Díaz
",33,28.0,
Sweet Moves,(2005 Video),"Short, Comedy  ",0.0  ,A wacky exercise video parody - while also a real workout - designed to make people rock stars in bed. Adult education and humor.  ,"
    Director:
Tess Sweet
| 
    Stars:
Herman Chan, 
Alicia Drake, 
Mike Hunt, 
Tedje Rose
",,30.0,
The Dawn Wall,(2017),"Documentary, Biography, Sport  ",10.0  ,"In an unbelievable story of perseverance, free climber Tommy Caldwell and climbing partner Kevin Jorgeson attempt to scale the impossible 3000ft Dawn Wall of El Capitan.  ","
    Directors:
Josh Lowell, 
Peter Mortimer
| 
    Stars:
John Branch, 
Tommy Caldwell, 
Kevin Jorgeson
","16,824",100.0,$1.08M
The Duff,(2015),"Comedy, Romance  ",10.0  ,"A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.  ","
    Director:
Ari Sandel
| 
    Stars:
Mae Whitman, 
Bella Thorne, 
Robbie Amell, 
Allison Janney
","86,929",101.0,$34.02M
The Search for General Tso,(2014),"Documentary, Comedy, History",10.0,"Who was General Tso, and why are we eating his chicken? This feature documentary explores the origins and ubiquity of Chinese-American food through the story of an iconic sweet and spicy chicken dish.","
    Director:
Ian Cheney
| 
    Stars:
Susan Carter, 
Ian Cheney, 
Philip Chiang, 
Andrew Coe
","1,726",71.0,$0.01M
 Rebecka Martinsson,(2017– ),"Crime, Drama, Mystery  ",6.7  ,On an icy road in northern Sweden a woman is found dead in her car She has a fatal blow to the head and her months old baby has frozen to death in the back seat At first it seems like an See full summary,"
    Director:
Fredrik Edfeldt
| 
    Stars:
Sascha Zacharias, 
Eva Melander, 
Thomas Oredsson, 
Jakob Öhrman
",75,45.0,
Outlaw King,(2018),"Action, Biography, Drama  ",6.9  ,A true David vs Goliath story of how the 14th century Scottish Outlaw King Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army,"
    Director:
David Mackenzie
| 
    Stars:
Chris Pine, 
Stephen Dillane, 
Rebecca Robin, 
Billy Howle
","64,076",121.0,
La femme la plus assassinée du monde,(2018),"Biography, Drama, Mystery  ",5.3  ,Paula Maxa is the Parisian Grand Guignol Theatres leading lady famous for being murdered on stage every day But is there a link between the theatre and a series of gruesome real life murders,"
    Director:
Franck Ribière
| 
    Stars:
Eric Godon, 
Niels Schneider, 
Anna Mouglalis, 
Michel Fau
",990,102.0,
Concrete Cowboy,(2020),Drama  ,6.3  ,Sent to live with his estranged father for the summer a rebellious teen finds kinship in a tight knit Philadelphia community of Black cowboys,"
    Director:
Ricky Staub
| 
    Stars:
Idris Elba, 
Caleb McLaughlin, 
Lorraine Toussaint, 
Jharrel Jerome
","7,008",111.0,
 On My Block,(2018– ),"Comedy, Drama",8.2,With Cesars options dwindling he takes drastic measures prompting his worried friends to put their own Hail Mary plan into motion,"
    Director:
Lauren Iungerich
| 
    Stars:
Sierra Capri, 
Jason Genao, 
Brett Gray, 
Diego Tinoco
",175,32.0,
 Love Is Blind,(2020– ),"Reality-TV, Romance  ",64.0  ,Vanessa and Nick share a surprise with the group Kelly and Kenny deal with distance Jessica meets Marks roommates and Amber throws a party  ,"
    Director:
Brian Smith
| 
    Stars:
Nick Lachey, 
Vanessa Lachey, 
Kenny Barnes, 
Matthew Barnett
",140,57.0,
 Power Rangers Beast Morphers,(2019–2020),"Action, Adventure, Drama  ",95.0  ,Nate makes a horrifying discovery and must rely on the wisdom of an ally to help him work through it  ,"
    Director:
Simon Bennett
| 
    Stars:
Rorrie D. Travis, 
Jasmeet Baduwalia, 
Jacqueline Scislowski, 
Abraham Rodriguez
",26,,
The Kane Chronicles: The Serpent's Shadow,,"Action, Adventure, Drama  ",0.0  ,Add a Plot  ,"
",,,
The Witcher,(2019– ),"Action, Adventure, Fantasy  ",8.2  ,Geralt of Rivia a solitary monster hunter struggles to find his place in a world where people often prove more wicked than beasts  ,"
            
    Stars:
Henry Cavill, 
Anna Shaffer, 
Freya Allan, 
Adjoa Andoh
","336,484",60.0,
Moving Art: Flowers,(2014 Video),"Documentary, Short",8.4,Celebrated filmmaker Louie Schwartzberg takes viewers on an enchanting journey unveiling the mysteries and wonders of the natural world as elegant flowers come to life through his stunning timelapse cinematography,"
    Director:
Louie Schwartzberg
",203,25.0,
Prank Encounters,(2019– ),"Comedy, Horror, Reality-TV  ",10.0  ,takes two complete strangers who each think theyre starting their first day at a new job Its business as usual until their paths collide and these parttime jobs turn into fulltime nightmares  ,"
            
    Stars:
David Storrs, 
Gaten Matarazzo, 
Peter Giles, 
Henry Dittman
","2,458",24.0,
 BoJack Horseman,(2014–2020),"Animation, Comedy, Drama  ",10.0  ,The assistants of Hollywoo go on strike BoJack tries to help Dr Champ When Todd learns that his mother needs a kidney Diane comes up with a plan  ,"
    Director:
Mollie Helms
| 
    Stars:
Will Arnett, 
Amy Sedaris, 
Alison Brie, 
Paul F. Tompkins
","2,172",26.0,
 The Imperfects,(2021– ),"Adventure, Drama, Fantasy  ",0.0  ,Add a Plot  ,"
    Director:
Jovanka Vuckovic
| 
    Stars:
Morgan Taylor Campbell, 
Iñaki Godoy, 
Rhianna Jagpal, 
Siddhartha Minhas
",,,
 Locke & Key,(2020– ),"Drama, Fantasy, Horror  ",0.0  ,Add a Plot  ,"
    Director:
Mairzee Almas
| 
    Star:
Niqa Bailey
",,,
Mudbound,(2017),"Drama, War",10.0,Two men return home from World War II to work on a farm in rural Mississippi where they struggle to deal with racism and adjusting to life after war,"
    Director:
Dee Rees
| 
    Stars:
Jason Mitchell, 
Carey Mulligan, 
Jason Clarke, 
Mary J. Blige
","45,231",134.0,
Att döda ett barn,(1953),"Drama, Short  ",7.4  ,Depicting minutes before and after a child is killed by a car.  ,"
    Director:
Gösta Werner
| 
    Stars:
Gunnar Sjöberg, 
Marie-Anne Condé, 
Karl-Erik Forsgårdh, 
Sissi Kaiser
",200,9.0,
Mohtaram Ella Robaa,(2012),nine  ,3.0  ,Add a Plot  ,"
    Director:
Mohamed Hamdy
| 
    Stars:
Lamitta Frangieh, 
Mimi Gamal, 
Rania Mallah, 
Mohsen Mansour
",31,96.0,
 Bleach: Burîchi,(2004–2012),"Animation, Action, Adventure  ",7.8  ,Yoruichi trains Ichigo in the finer points of using his zanpaku-to  ,"
    Directors:
Noriyuki Abe, 
Kazunobu Shimizu
| 
    Stars:
Masakazu Morita, 
Noriaki Sugiyama, 
Hiroki Yasumoto, 
Yuki Matsuoka
",158,23.0,
Love and Redemption,(2020– ),"Action, Drama, Fantasy  ",8.6  ,"Because of an intricate plot, Zhu Xuan Ji of Xiu Luo Tribe reincarnates into a human and became the daughter of the sect leader of Shao Yang Sect. In this lifetime, Xuan Ji loses all her See full summary  ","
            
    Stars:
Wang Bin, 
Yu Bin, 
Zhou Yi Dan, 
Ma Jing Han
",356,,
Bhouri,(2016),Drama,6.7,"A tragic love story of Bhouri, a 23-year old who is married to a 55-year old, the film highlights the exploitation of women in male dominated society.","
    Director:
Jasbir Bijender Bhati
| 
    Stars:
Raghuvir Yadav, 
Masha Pour, 
Kunickaa Sadanand, 
Vicky Ahuja
",413,140.0,
Forbidden Ground,(2013),"Action, Drama, War  ",4.9  ,Three British soldiers find themselves stranded in No Mans Land after a failed charge on the German Trenches Set in France 1916.  ,"
    Directors:
Johan Earl, 
Adrian Powers
| 
    Stars:
Johan Earl, 
Tim Pocock, 
Martin Copping, 
Denai Gracie
","1,960",95.0,
 Disenchantment,(2018– ),"Animation, Action, Adventure  ",0.0  ,Add a Plot  ,"
",,,
You're Next,(2011),"Horror, Thriller  ",10.0  ,When the Davison family comes under attack during their wedding anniversary getaway the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.  ,"
    Director:
Adam Wingard
| 
    Stars:
Sharni Vinson, 
Joe Swanberg, 
AJ Bowen, 
Nicholas Tucci
","92,232",95.0,$18.47M
Atomic Blonde,(2017),"Action, Thriller  ",10.0  ,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.  ,"
    Director:
David Leitch
| 
    Stars:
Charlize Theron, 
James McAvoy, 
John Goodman, 
Eddie Marsan
","182,505",115.0,$51.69M
