MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Woonppal Romaenseu,(2016),"Comedy, Romance  ",7.1  ,"A superstitious woman is told by a fortune teller that her sister will come out of her coma if she spends the night with a man born in 1986. Later, she finds out that her boss, who is an ...","
            
    Stars:
Hwang Jeong-eum, 
Ryu Jun-Yeol, 
Sang-Hoon Jung, 
Ji-min Kim
",589,60.0,
" Tiger King: Murder, Mayhem and Madness",(2020),"Documentary, Biography, Crime",7.8,"As Joe dives into politics, he deals with turmoil and tragedy in his personal life. Meanwhile, the dynamics at the park change with the new owners.","
    Directors:
Rebecca Chaiklin, 
Eric Goode
| 
    Stars:
Bhagavan Antle, 
Kody Antle, 
Carole Baskin, 
Sylvia Corkill
","1,856",44.0,
 The Haunting of Bly Manor,(2020),"Drama, Horror, Mystery  ",7.5  ,"Dani and Miles get an uncanny glimpse of the past. Peter Quint, Rebecca Jessel and their twisted history cast a long shadow.","
    Director:
Ciarán Foy
| 
    Stars:
Victoria Pedretti, 
Oliver Jackson-Cohen, 
Amelia Eve, 
T'Nia Miller
","3,366",56.0,
 Supergirl,(2015–2021),"Action, Adventure, Drama  ",7.5  ,The subsequent complications from the Crisis leave Supergirl to face a chaotic threat.,"
    Director:
Tawnia McKiernan
| 
    Stars:
Melissa Benoist, 
Chyler Leigh, 
Katie McGrath, 
Jesse Rath
","1,010",42.0,
 Archive 81,,"Drama, Horror, Sci-Fi  ",0.0  ,Add a Plot,"
    Directors:
Rebecca Thomas, 
James Wan
| 
    Stars:
Evan Jonigkeit, 
Dina Shihabi, 
Matt McGorry, 
Martin Donovan
",,60.0,
Inrang,(2018),"Action, Sci-Fi  ",6.0  ,"Set in the distant future where both North and South Koreas agree to establish a joint government, which has been in preparation for a duration of 7 years, the plot focuses on political ...                See full summary »","
    Director:
Jee-woon Kim
| 
    Stars:
Dong-won Gang, 
Han Hyo-joo, 
Jung Woo-sung, 
Yeri Han
","4,572",139.0,
O Amor no Divã,(2016),Comedy,5.6,A couples counseling therapist realizes she might need help with her own marriage after meeting a new pair of young clients.,"
    Director:
Alexandre Reinecke
| 
    Stars:
Zezé Polessa, 
Daniel Dantas, 
Fernanda Paes Leme, 
Paulo Vilhena
",302,88.0,
Nobody Speak: Trials of the Free Press,(2017),"Documentary, Sport  ",6.5  ,"The trial between Hulk Hogan and Gawker Media pitted privacy rights against freedom of the press, and raised important questions about how big money can silence media. This film is an ...      *       ^   See full summary »","
    Director:
Brian Knappenberger
| 
    Stars:
A.J. Daulerio, 
Hulk Hogan, 
Charles Harder, 
David Folkenflik
","3,847",95.0,
Sisters on Track,(2021),"Documentary, Sport  ",5.7  ,"A coming of age story about hope, belonging, and the metaphorical and literal sisterhood of young athletes Tai, Rainn, and Brooke Sheppard living in New York.","
    Directors:
Tone Grøttjord-Glenne, 
Corinne van der Borch
| 
    Stars:
Rainn Sheppard, 
Tai Sheppard, 
Brooke Sheppard
",129,96.0,
Swiped,(I) (2018),"Comedy, Romance  ",3.0  ,"James, a college freshman and computer genius, is enlisted by his womanizing roommate, Lance, to code the ultimate hook-up app. But when James discovers that his divorced mother is using the app, unexpected consequences ensue.","
    Director:
Ann Deborah Fishman
| 
    Stars:
Kendall Ryan Sanders, 
Noah Centineo, 
Nathan Gamble, 
Christian Hutcherson
","11,048",93.0,
Anitta: Made in Honório,(2020– ),"Documentary, Biography, Music  ",7.0  ,In this,"
            
    Stars:
Anitta, 
Arielle Macedo, 
David Brazil, 
Felipe Britto
",351,,
 She-Ra and the Princesses of Power,(2018–2020),"Animation, Action, Adventure",10.0,,"
    Directors:
Roy Burdine, 
Mandy Clotworthy
| 
    Stars:
Aimee Carrero, 
Karen Fukuhara, 
AJ Michalka, 
Marcus Scribner
","1,044",24.0,
Soundtrack,(2019),"Drama, Musical  ",6.8  ,Music connects the lives of random people living in Los Angeles.,"
            
    Stars:
Paul James, 
Callie Hernandez, 
Marianne Jean-Baptiste, 
Jenna Dewan
","1,910",56.0,
Opiseu,(2015),"Horror, Mystery, Thriller  ",6.0  ,The investigation following a sales manager brutally killing his entire family leads to a track of mystery and tragedy in an overwhelmed work team at Seoul.,"
    Director:
Won-Chan Hong
| 
    Stars:
Ko Asung, 
Sung-Woo Bae, 
Eui-sung Kim, 
Chae-eun Lee
","1,961",111.0,
Lost Tapes,(2008– ),"Horror, Mystery, Sci-Fi  ",6.2  ,"Explores the possibility of hidden creatures through ""found footage"" videos and information provided by experts.","
            
    Stars:
Loren Coleman, 
Dallas Santana, 
Jessica Lynch Alfaro, 
Craig Stanford
",844,30.0,
 Glória,(2021– ),"Drama, History, Thriller  ",0.0  ,Add a Plot,"
    Director:
Tiago Guedes
| 
    Stars:
Matt Rippy, 
João Arrais, 
Rafael Morais, 
Miguel Nunes
",,,
 Astronomy Club,(2019),Comedy,6.8,Add a Plot,"
    Directors:
J.J. Adler, 
Ryan Anthony Martin
| 
    Stars:
Jonny Berryman, 
Jonathan Braylock, 
Ray Cordova, 
Jake Elitzer
",22,,
Secreto bien guardado,(2019),Drama  ,4.9  ,Add a Plot,"
            
    Stars:
Oriana Sabatini, 
Victorio D'Alessandro, 
Jorge Suárez, 
Noemí Frenkel
",162,,
 Equinox,(2020– ),Fantasy  ,6.9  ,"A return address yields more clues, but Astrid's relentless search for answers causes concern. Ida feels lost and alone after the events on the island.","
    Director:
Mads Matthiesen
| 
    Stars:
Danica Curcic, 
Karoline Hamm, 
Lars Brygmann, 
Viola Martinsen
",204,41.0,
Life in Threes,,Drama  ,0.0  ,"Log Line: An epic story that spans seven decades, while three lives unravel in the present.","
",,,
Paathi: the Half,(2017),"Drama, Horror  ",10.0  ,"Paathi is a movie which talks about raising awareness of abortion. Indrans is in the role of a Theyyam face painter and a local medical practitioner Kammaran, who has a deformed face.","
    Director:
Chandran Narikode
| 
    Stars:
Indrans, 
Joy Mathew, 
Kalabhavan Shajohn, 
Sasi Kalinga
",36,91.0,
Sebastián Marcelo Wainraich,(2018 TV Special),Comedy,10.0,"The Argentine comedian Sebastian Wainraich finds the comedic side to his day to day, from the minibars to why the funerals are better than the weddings.","
    Directors:
Raúl Campos, 
Jan Suter
| 
    Star:
Sebastián Wainraich
",99,,
 Inventing Anna,(2021– ),Drama  ,0.0  ,Add a Plot,"
            
    Stars:
Laverne Cox, 
Julia Garner, 
Anna Chlumsky, 
Anders Holm
",,,
 She-Ra and the Princesses of Power,(2018–2020),"Animation, Action, Adventure  ",80.0  ,"The village of Elberon throws a party for Adora, Bow and Swift Wind. A village girl named Flutterina helps when the Horde springs another trap.","
    Director:
Jen Bennett
| 
    Stars:
Aimee Carrero, 
Karen Fukuhara, 
AJ Michalka, 
Marcus Scribner
",900,24.0,
Dinotrux,(2015–2017),"Animation, Short, Action  ",69.0  ,"Animals like the Craneosaurus, Garbageadon and Tyrannosaurus Trux (part dinosaurs and part truck) exist in a fictional prehistoric era.","
            
    Stars:
Andrew Francis, 
Richard Ian Cox, 
Ashleigh Ball, 
Brian Drummond
",417,,
 Lucifer,(2016–2021),"Crime, Drama, Fantasy  ",8.6  ,Lucifer - the real one this time - helps Chloe investigate a murder committed on the set of a TV show inspired by his own life.,"
    Director:
Claudia Yarmy
| 
    Stars:
Tom Ellis, 
Lauren German, 
Kevin Alejandro, 
D.B. Woodside
","3,277",54.0,
 Kajko i Kokosz,(2021– ),"Animation, Action, Adventure",6.7,Add a Plot,"
    Director:
Robert Jaszczurowski
| 
    Stars:
Artur Pontek, 
Michal Piela, 
Maciej Kosmala, 
Jan Aleksandrowicz
",23,,
 Locke & Key,(2020– ),"Drama, Fantasy, Horror  ",0.0  ,Add a Plot  ,"
",,,
Kings of Jo'burg,(2020– ),"Crime, Thriller  ",5.0  ,"The Masire brothers rule Johannesburg's criminal underworld, but a supernatural family curse and a tangled web of betrayal threaten to destroy them.  ","
            
    Stars:
Llewellyn Cordier, 
Michael Anthony, 
Connie Ferguson, 
Shona Ferguson
",439,,
You Don't Know Me,,Drama  ,0.0  ,"A young man stands accused of murder. The evidence is overwhelming, but at his trial, this man tells an extraordinary story.  ","
            
    Stars:
Samuel Adewunmi, 
Bukky Bakray, 
Michael Balogun, 
Duayne Boachie
",,,
Super Monsters: Once Upon a Rhyme,(2021 TV Special),"Animation, Family  ",5.5  ,"The Super Monsters rethink exemplary fantasies and beloved nursery rhymes with a melodic, otherworldly twist.  ","
            
    Stars:
Cynthia de Pando, 
Elyse Maloway, 
Asia Mattu
",25,25.0,
 My Next Guest Needs No Introduction with David Letterman,(2018– ),Talk-Show,9.1,"""King of Bollywood"" Shah Rukh Khan opens up about his rise to fame, his family, and his billions of fans as he meets up with Dave in Mumbai and New York.","
            
    Stars:
Shah Rukh Khan, 
David Letterman
","1,222",61.0,
The Legend of Cocaine Island,,Comedy  ,0.0  ,"A small-business owner and family man comes across the legend of a buried stash of cocaine worth $2 million hidden in the Caribbean.","
            
    Star:
Will Ferrell
",,,
 Vampires,(2020– ),"Drama, Fantasy, Horror  ",6.5  ,"Doina seizes on a way to placate the community and salvage her family's future. Andrea's search for Elise yields an unsettling discovery.","
    Director:
Marie Monge
| 
    Stars:
Oulaya Amamra, 
Beatrice Ring, 
Suzanne Clément, 
Kate Moran
",42,42.0,
Fire with Fire,(II) (2012),"Action, Thriller  ",5.6  ,"A fireman takes an unexpected course of action when a man whom he's been ordered to testify against, after being held up at a local convenience store, threatens him.","
    Director:
David Barrett
| 
    Stars:
Josh Duhamel, 
Bruce Willis, 
Rosario Dawson, 
Vincent D'Onofrio
","25,743",97.0,
 Dark,(2017–2020),"Crime, Drama, Mystery  ",10.0  ,"Armed with a plan to prevent the apocalypse, Jonas travels to 2019. During the Nielsens' anniversary party, Ulrich sneaks off with Hannah.","
    Director:
Baran bo Odar
| 
    Stars:
Louis Hofmann, 
Sebastian Rudolph, 
Maja Schöne, 
Lisa Vicari
","12,621",54.0,
 Get Organized with the Home Edit,(2020– ),Reality-TV,10.0,Reese Witherspoon hires Clea and Joanna to help display some of her memorable movie and TV looks. The team revives a pediatrician's cluttered closet.,"
            
    Stars:
Clea Shearer, 
Joanna Teplin, 
Reese Witherspoon
",48,,
Meet the Voxels,,none  ,0.0  ,"The life of a family of video game characters.","
            
    Stars:
Micah Abbey, 
Ben Begley, 
Jude B. Lanston, 
Matte Martinez
",,,
 Nisman,(2019–2020),"Documentary, Crime, History  ",8.0  ,"Special prosecutor Feiñ discusses investigating the crime scene. Experts debate contradictory evidence and ask: Was Nisman's death suicide or murder?","
    Directors:
Martin Rocca, 
Justin Webster
",20,65.0,
I'll Be Home for Christmas,(2016 TV Movie),"Drama, Family, Romance  ",10.0  ,"Jackie Foster (Suvari) is a dynamic Assistant District Attorney and single mom. But when Jackie's estranged dad, Jack (Brolin), a gruff retired police officer, unexpectedly shows up at her door, they will be forced to confront old wounds.","
    Director:
James Brolin
| 
    Stars:
James Brolin, 
Mena Suvari, 
Giselle Eisenberg, 
John Reardon
","2,150",84.0,
 Hagane no renkinjutsushi,(2009–2012),"Animation, Action, Adventure  ",7.7  ,"Before arriving at the Rockbell home for repairs, the Elrics meet Dr. Marcoh, a State Alchemist running from past sins. The information he gives Ed and Al could put the Philosopher's Stone within reach.","
    Directors:
Yasuhiro Irie, 
Tsutomu Yabuki
| 
    Stars:
Vic Mignogna, 
Maxey Whitehead, 
Caitlin Glass, 
Juli Erickson
","1,183",30.0,
 The Drew Barrymore Show,(2020– ),Talk-Show,0.0,"Daddy Issues with Joe Buck and Oliver Hudson host Oliver Hudson, who will stop by to chat. Then The United States vs. Billie Holiday (2021) star Evan Ross and his wife, musician Ashlee... See full summary.","
    Director:
Adam Heydt
| 
    Stars:
Drew Barrymore, 
Ross Mathews, 
Oliver Hudson, 
Ashlee Simpson
",,44.0,
 Dexter,(2006–2013),"Crime, Drama, Mystery  ",8.2  ,Dexter encounters a fellow predator - but this one is a pedophile; a murder is pinned on Freebo but Dexter knows the truth; Dexter struggles with the fact of his growing friendship with Miguel.,"
    Director:
John Dahl
| 
    Stars:
Michael C. Hall, 
Julie Benz, 
Jennifer Carpenter, 
C.S. Lee
","3,685",49.0,
Shéhérazade,(2018),"Drama, Romance, Thriller  ",7.1  ,"Zachary, 17 years old, gets out of jail. Rejected by his mother, he hangs out in the mean streets of Marseille. This is where he meets Shéhérazade.","
    Director:
Jean-Bernard Marlin
| 
    Stars:
Dylan Robert, 
Kenza Fortas, 
Idir Azougli, 
Lisa Amedjout
","1,810",109.0,
 The Last Bus,,"Adventure, Drama, Family  ",0.0  ,Add a Plot,"
    Director:
Lawrence Gough
",,,
Five Minarets in New York,(2010),Action  ,5.8  ,"Two Turkish anti-terrorist agents are sent to New York City on a mission to find and bring back the dangerous Islamic leader codenamed ""Dajjal"", believed to be hiding in there. Working with... See full summary »","
    Director:
Mahsun Kirmizigül
| 
    Stars:
Haluk Bilginer, 
Danny Glover, 
Gina Gershon, 
Mahsun Kirmizigül
","14,788",119.0,
Ha phraeng,(2009),"Comedy, Fantasy, Horror",6.7,Phobia 2 is composed of five short movie segments directed by five of the best directors of Thai horror films. A teenager who committed a crime goes to a sacred place for meditation and ... See full summary,"
    Directors:
Banjong Pisanthanakun, 
Visute Poolvoralaks, 
Paween Purijitpanya, 
Songyos Sugmakanan, 
Parkpoom Wongpoom
| 
    Stars:
Jirayu La-ongmanee, 
Ray MacDonald, 
Chumphorn Thepphithak, 
Apasiri Nitibhon
","2,454",125.0,
Cementerio General,(2013),Horror,39.0  ,"Set in Iquitos, the story follows Andrea (Airam Galliani), a 15-year-old teenage girl, who suffers the death of her father. With the help of her friends from school, they encourage her to ...                See full summary »","
    Director:
Dorian Fernández-Moris
| 
    Stars:
Jürgen Gömez, 
Marisol Aguirre, 
Airam Galliani, 
Nikko Ponce
",293,88.0,
Majo no takkyûbin,(1989),"Animation, Adventure, Drama",79.0  ,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.","
    Director:
Hayao Miyazaki
| 
    Stars:
Kirsten Dunst, 
Minami Takayama, 
Rei Sakuma, 
Kappei Yamaguchi
","130,851",103.0,
 Johnny Test,(2005– ),"Animation, Action, Adventure",74.0  ,"The Ice Pigs hockey team are big losers, so Johnny asks his sisters for help. Mom has a big client coming over for dinner and Dad's freaking out while trying to make everything perfect.","
    Director:
Chris Savino
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Brittney Wilson, 
Maryke Hendrikse
",42,21.0,
Kami-tachi ni Hirowareta Otoko,(2020– ),"Animation, Adventure, Fantasy",7.0  ,Ryoma didn't have good luck in his former life. But three deities decide to give him a second chance in a fantasy world of magic.,"
            
    Stars:
Azusa Tadokoro, 
Daisuke Ono, 
Yuuki Kuwahara, 
Marika Kôno
",448,23.0,
 Super Monsters,(2017– ),"Animation, Adventure, Comedy",48.0,"It's Christmas Eve in Pitchfork Pines, and the Super Monsters are joining forces to deck the halls, find Santa's missing reindeer and save the holiday.","
            
    Stars:
Gigi Saul Guerrero, 
Elyse Maloway
",61,23.0,
Fearless,(2020),"Animation, Comedy, Family  ",49.0  ,"A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.","
    Director:
Cory Edwards
| 
    Stars:
Yara Shahidi, 
Miles Robbins, 
Miguel, 
Jadakiss
","1,420",89.0,
Paranormal Survivor,(2015– ),Documentary  ,63.0  ,"Real people share the terrifying and supernatural stories of their experience.","
            
    Stars:
Morgan O'Dwyer, 
Amaliya Louis, 
Hannah Kelderman, 
Judy Malcolm
",575,41.0,
Squadra antitruffa,(1977),"Action, Comedy  ",6.4  ,"A rude Roman policeman Nico Giraldi and an English detective team up in search of a gang that has carried out an enormous fraud against Lloyd's of London.","
    Director:
Bruno Corbucci
| 
    Stars:
Tomas Milian, 
David Hemmings, 
Anna Cardini, 
Alberto Farnese
",345,95.0,
 The Protector,(2018–2020),"Action, Fantasy, Sci-fi  ",7.5  ,"Hakan visits a healer with an unexpected link to Harun's past. Faysal sets his schemes in motion as Hakan's talismanic powers fade.","
    Director:
Gökhan Tiryaki
| 
    Stars:
Çagatay Ulusoy, 
Okan Yalabik, 
Hazar Ergüçlü, 
Funda Eryigit
",169,,
