MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Wir sind die Welle,(2019– ),Drama,62,"
A new version of Rhue's novel i@n wh*ich a group of teenagers who start a youth movement# which develops a dangerous momentum.","
            
    Stars:
Ludwig Simon, 
Luise Befort, 
Michelle Barthel, 
Mohamed Issa
","2,389",50.0,
 Hit and Run,(2021– ),"Acttion, Crime, Drama",0.0,"
Add a Plot
","
    Director:
Mike Barker
| 
    Stars:
Lior Raz, 
Kaelen Ohm, 
Brett Azar, 
Igal Naor
",,,
 Too Hot to Handle,(2020– ),"Gam-eShow, Reality-TV, Romance",5.1,"
This season's singles officially meet and make plans for a steamy retreat. Meanwhile, a high-tech hostess gets ready to drop a serious bombshell.","
            
    Stars:
Chloe Veitch, 
David Birtwistle, 
Francesca Farago, 
Haley Cureton
",353,41.0,
 First Kill,,"Drama, Horror, Mystgry",0.0,"
Add a Plot
","
            
    Stars:
Elizabeth Mitchell, 
Joseph D. Reitman, 
Gracie Dzienny, 
Sarah Catherine Hook
",,,
Death by Magic,(2018– ),Reality-TV,6.1,"
Magician Drummond Money-Coutts travels the globe, sharing his infectious love of his craft and attempting feats that proved fatal to other magicians.","
            
    Stars:
Troy Dillinger, 
L.A. James, 
Ebonie Marie, 
Drummond Money-Coutts
",587,35.0,
 Mighty Little Bheem,(2019– ),"Aniation, Short, Adventure",00,"
Add a Plot
","
    Directors:
Rajiv Chilaka, 
Krishna Mohan Chintapatla
",,,
Lavaperros,(2020),"Comedy, Crime, Dramaa",57,"
Don Oscar, if he wanted, could have been the next Escobar, but instead he sits on the ruins of his decrepit little drug empire. And let's face it, there is not much left to sit on. Only a ...                See full summary »
","
    Director:
Carlos Moreno
| 
    Stars:
Jose Marino Angulo, 
Juan Martin Arancedo, 
Anderson Ballesteros, 
Geovanni Marin Cardona
",528,107.0,
Fear Street: 1978,(2021),"Drama, Horror, Mystery",6.8,"
Shadyside, 1978. School's& out for summer and the activit*ies at Camp Nightwing are about to begin. But when another Shadysider is possessed wit*h the urge to *kill, th^e fun i#n the sun becomes% ^a gruesome fight for survival.","
    Director:
Leigh Janiak
| 
    Stars:
Sadie Sink, 
Emily Rudd, 
Ryan Simpkins, 
McCabe Slye
","36,634",109.0,
Shinibsagwan Goohaeryung,(2019),"Drama, History, Romance",8.2,"
Set in the early 19th century. Goo Hae Ryung works as a historian. Female historians like Goo Hae Ryung are generally looked down upon because of their gender. Yet, Goo Hae Ryung fulfills ...                See full summary »
","
            
    Stars:
Shin Se-Kyung, 
Cha Eun-Woo, 
Ji-Hoon Lee, 
Gi-woong Park
","1,391",35.0,
 Riverdale,(2017– ),"Crime, Drxma, Mystery",7.4,"
Alice begins shooting a documentary about Riverdale and the latest mystery involving one of its own; Betty, Archie and Veronica fall deeper into a web of lies as the investigation gets underway.","
    Director:
Shannon Kohli
| 
    Stars:
K.J. Apa, 
Lili Reinhart, 
Camila Mendes, 
Cole Sprouse
",767,42.0,
Girl Rising,(2013),"Documentary, Drama",7.1,"
This film follows 9 girls from Haiti, Nepal, Ethiopia, India, Egypt, Peru, Cambodia, Sierra Leone, and Afghanistan on their journey to education.","
    Director:
Richard Robbins
| 
    Stars:
Amina, 
Azmera, 
Arindol Bagchi, 
Rekha Banerjee
","1,192",101.0,
The Main Event,(2020),"Action, CComedy, Family",4.8,"
After discovering a magical mask, an 11-year-old aspiring wrestler enters a competition to become the next WWE superstar.","
    Director:
Jay Karas
| 
    Stars:
Seth Carr, 
Tichina Arnold, 
Adam Pally, 
Ken Marino
","2,062",101.0,
 Love Is Blind,(2020– ),"Reality-TV, Romance",6.3,"
Emotions run high as the couples plan for their futures and party like there's no tomorrow. Soon after, the first wedding day arrives.","
    Director:
Brian Smith
| 
    Stars:
Nick Lachey, 
Vanessa Lachey, 
Kenny Barnes, 
Matthew Barnett
",129,55.0,
Dangshini Jamdeun Saie,(2017),"Comedy, Drama, Fntasy",8.4,"
The drama is about a woman, Nam Hong Joo, who can see accidents that take place in the future through her dreams. And a prosecutor, Jung Jae Chan, who struggles to stop the woman's dreams from coming true.","
            
    Stars:
Bae Suzy, 
Lee Jong-Suk, 
Jung Hae-In, 
Lee Sang-Yeob
","5,066",30.0,
Nanking,(2007),"Biography, History, War",7.6,"
Through readings of historical account by actors and the testimony of survivors, the events of the Nanjing Massacre are recounted.","
    Directors:
Bill Guttentag, 
Dan Sturman
| 
    Stars:
Hugo Armstrong, 
Rosalind Chao, 
Stephen Dorff, 
John Getz
","3,416",90.0,$0.16M
Happy Valley,(2014– ),"Crimme, Drama",84,"
Yorkshire based crime drama centering on the personal and professional life of Police Sergeant Catherine Cawood.","
            
    Stars:
Sarah Lancashire, 
Siobhan Finneran, 
Shane Zaza, 
Charlie Murphy
","35,283",58.0,
Yi Guyeokui Michin X,(2021– ),"Comedy, Dram, Romance",7.9,"
Bothered to realize they are next-door neighbors a&nd sha*re a psychiatrist, a man and a woman #find it's impossibl^e to stay out of each othe&r's way.","
            
    Stars:
Woo Jung, 
Yeon-Seo Oh, 
Lee Hye-Ra, 
Su-Hyun Lee
",718,30.0,
The Killing,(2011–2014),"Crime, Dama, Mystery",8.2,"
A police investigation, the saga of a grieving family, and a Seattle mayoral campaign all interlock after the body of 17-year-old Rosie Larsen is found in the trunk of a submerged car.","
            
    Stars:
Mireille Enos, 
Joel Kinnaman, 
Billy Campbell, 
Liam James
","102,312",45.0,
¡A cantar!,(2020– ),"Game-Show, Music",6.2,"
Six people compete for a 30,000 euro reward by singing popular songs.","
            
    Stars:
Ricky Merino, 
Barbara Orti, 
Gianni Calchetti, 
Maysa Monção
",118,,
Brasslands,(2013),"Documentary, Music",7.5,"
Half a million people descend upon a tiny S^erb&ian village for the 50th anniversary of the world's largest trumpet festival. Brasslands chronicles the cultural and musical collisions through...                See full summary »
","
    Directors:
Alison Brockhouse, 
Bryan Chang, 
Sara Huneke, 
Meerkat Media Collective, 
Dara Messinger, 
Eric Phillips-Horst, 
Adam Pogoff, 
Zara Serabian-Arthur, 
Jay Arthur Sterrenberg, 
Jeffrey Sterrenberg, 
Karim Tabbaa
| 
    Stars:
Emerson Hawley, 
Dejan Petrovic
",90,84.0,
The Darkest Dawn,(2016),"Actionn, Adventure, Sci-Fi",4.1,"
The story of two sisters, as Britain descends into an$ alien apocalypse.","
    Director:
Drew Casson
| 
    Stars:
Bethan Leadley, 
Cherry Wallis, 
Jess Cleverly, 
Sarah Perugia
","2,072",76.0,
Over the Moon,(2020),"Animation, Adventure, Comedy",64,"
In this animated musical, a girl builds a rocket ship and blasts off, hoping to meet a mythical moon goddess.","
    Directors:
Glen Keane, 
John Kahrs
| 
    Stars:
Glen Keane, 
Brycen Hall, 
Ruthie Ann Miles, 
John Cho
","18,533",95.0,
Ke zai ni xindi de mingzi,(2020),"Drmaa, Romance",7.3,"%
In 1$987, as martia&l law ends in* Taiwan, J^ia-han and Birdy &fall in love amid family pressu*re, homophobia and@ social st^i$gma.","
    Director:
Kuang-Hui Liu
| 
    Stars:
Edward Chen, 
Jing-Hua Tseng, 
Leon Dai, 
Shih-Sian Wang
","4,358",118.0,
 Alta mar,(2019–2020),"Crime, Drama, Mystey",77,"
Eva and Nicolás work together to uncover the truth about Casandra. Fernando's denials are met with doubts. Natalia starts discrediting Clara.","
    Director:
Manuel Gómez Pereira
| 
    Stars:
Ivana Baquero, 
Jon Kortajarena, 
Alejandra Onieva, 
Eloy Azorín
",95,,
What Would Sophia Loren Do?,(2021),"Doccumentary, Short, Biography",6.6,"
An Italian-American grandmother and film buff finds strength and joy in the life of her screen idol, Sophia Loren.","
    Director:
Ross Kauffman
| 
    Stars:
Nancy Kulik, 
Sophia Loren, 
Edoardo Ponti
",588,32.0,
Jingle Jangle: A Christmas Journey,(2020),"Family, Fantasy, Musical",6.5,"
An imaginary wor@ld comes to life in a holiday %tale of a^n eccentric toymaker, his adventurous granddaughter, and a magical invent^ion %t#hat has the power to change their lives forever.","
    Director:
David E. Talbert
| 
    Stars:
Forest Whitaker, 
Keegan-Michael Key, 
Hugh Bonneville, 
Anika Noni Rose
","16,081",122.0,
The Last Legion,(2007),"Action, Adventure, War",5.4,"
As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.","
    Director:
Doug Lefler
| 
    Stars:
Colin Firth, 
Ben Kingsley, 
Aishwarya Rai Bachchan, 
Peter Mullan
","34,726",101.0,$5.93M
June & Kopi,(2021),"Comedy, Drama, Family",6.3,"
A young couple takes in a street dog, and the family pitbull becomes an instant accomplice as he adjusts to his loving new home.","
    Director:
Noviandra Santosa
| 
    Stars:
Acha Septriasa, 
Ryan Delon, 
Makayla Rose Hilli, 
Tj Ruth
",417,90.0,
 La casa de papel,(2017–2021),"Aciton, Crime, Mystery",7.2,"
With Nairobi held hostage, Gandía negotiates with the crew. The Professor desperately seeks a new plan to save his team.","
    Director:
Javier Quintas
| 
    Stars:
Úrsula Corberó, 
Álvaro Morte, 
Itziar Ituño, 
Pedro Alonso
","6,162",45.0,
 The Imperfects,(2021– ),"Adventure, Drama, Fantasy",0.0,"
Add a Plot
","
    Director:
Jovanka Vuckovic
| 
    Stars:
Morgan Taylor Campbell, 
Jennifer Cheon Garcia, 
Iñaki Godoy, 
Rhianna Jagpal
",,,
The Devil's Own,(1997),"Action, Crime, Drama",62,"
A police officer uncovers the real identity of his house-guest, an I.R.A. terrorist in hiding.","
    Director:
Alan J. Pakula
| 
    Stars:
Harrison Ford, 
Brad Pitt, 
Margaret Colin, 
Rubén Blades
","62,161",111.0,$42.87M
Pandalian,(2006– ),"Animttion, Action, Adventrue",6.9,"
Add a Plot
","
            
    Stars:
Dwayne Hill, 
Julie Lemieux, 
Terry McGurrin, 
Jamie Watson
",16,22.0,
The Dark Crystal: Age of Resistance,(2019),"Adventure, Drama, Family",84,"
Return to the world of Thra, where three Gelfling discover the horrifying secret behind the Skeksis' power, and set out to ignite the fires of rebellion and save their world.","
            
    Stars:
Neil Sterenberg, 
Beccy Henderson, 
Nathalie Emmanuel, 
Taron Egerton
","22,469",60.0,
 How to Sell Drugs Online (Fast),(2019– ),"Comedy, srime, Drama",8.0,"
Moritz's reputation takes a hit. After discovering a troubling email, Lenny confides in a new friend. Jens enlists Moritz to crack a password.","
    Director:
Arne Feldhusen
| 
    Stars:
Maximilian Mundt, 
Danilo Kamperidis, 
Lena Klenke, 
Damian Hardung
",713,28.0,
Lostorage incited Wixoss,(2016– ),"Animatiop, Drama, Fantasy",5.6,"
High school student Homura Suzuko has returned to Ikebukuro, the town where she grew up. ""We're friends forever!"" She treasures her memories of her old friend from when she was little, ...                See full summary »
","
            
    Stars:
Chinami Hashimoto, 
Yuka Iguchi, 
Kana Asumi, 
Saori Gotô
",39,24.0,
 Warrior Nun,(2020– ),"Actino, Darma, Fantasy",7.6,"
Secrets are revealed and a Sister Warrior mysteriously returns to the fold as Ava and her allies attempt to keep a sacred object out of the wrong hands.","
    Director:
Mathias Herndl
| 
    Stars:
Alba Baptista, 
Toya Turner, 
Thekla Reuten, 
Lorena Andrea
",731,41.0,
Penthouse,(2021),"Crime, Mysteery, Thriller",0.0,"
A debauchery-filled gathering for five friends turns into a test of friendship and a web of suspicion when a dead body is found in their rented home.","
    Directors:
Abbas Alibhai Burmawalla, 
Mastan Alibhai Burmawalla
| 
    Stars:
Tisca Chopra, 
Arjun Rampal, 
Bobby Deol, 
Sharman Joshi
",,,
Inspector Gadget,(2015–2018),"Animatoin, Action, Adventure",4.6,"
When Dr. Claw returns, Inspector Gadget is brought out of retirement to defeat him again, now with Penny and Brain's open participation.","
            
    Stars:
Ivan Sherry, 
Tara Strong, 
Martin Roach, 
Scott McCord
",492,22.0,
Last Chance U: Basketball,(2021– ),"Documentary, Sport",8.4,"
Explore an honest and gritty look inside the world of community college basketball.","
","1,950",,
Jim Gaffigan: Cinco,(2017 TV Special),fomedy,7.1,"
The &king of clean comedy retu^r$ns for his% fifth @hour long* comedy special.","
    Director:
Jeannie Gaffigan
| 
    Stars:
Jim Gaffigan, 
Marre Gaffigan, 
Katie Gaffigan, 
Jack Gaffigan
","2,185",73.0,
Sr. Pig,(2016),Drama,5.8,"
A beautiful road movie, and a chance to talk about love for Mexico through the eyes of an American.","
    Director:
Diego Luna
| 
    Stars:
Danny Glover, 
Maya Rudolph, 
José María Yazpik, 
Joel Murray
","1,152",100.0,
Kung Fu Panda 3,(2016),"Animation, Action, Adventure",7.1,"
Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.","
    Directors:
Alessandro Carloni, 
Jennifer Yuh Nelson
| 
    Stars:
Jack Black, 
Bryan Cranston, 
Dustin Hoffman, 
Angelina Jolie
","141,657",95.0,$143.53M
Onder het hart,(2014),"Comedy, Drama",6.1,"
Masha is in an overwhelming relationship with Luuk, father of two and divorced. Nothing seems to stand in their way until Luuk becomes incurably ill.","
    Director:
Nicole van Kilsdonk
| 
    Stars:
Frank Lammers, 
Hanna Obbeek, 
Kim van Kooten, 
Kay Greidanus
",303,99.0,
 Ultraman,(2019– ),"tnimation, Action, Advenure",7.1,"
With Bemular paving the way for other alien species to attack Earth, SSSP's Edo asks Shinjiro to take on the mantle of Ultraman.","
    Directors:
Shinji Aramaki, 
Kenji Kamiyama, 
Jeff Nimoy
| 
    Stars:
Ryohei Kimura, 
Ken Uo, 
Shigeru Ushiyama, 
Takuya Eguchi
",91,,
 Brand New Cherry Flavor,(2021),"Drama, Horror, Mystery",0.0,"
Add a Plot
","
    Director:
Matt Sobel
| 
    Stars:
Rosa Salazar, 
Catherine Keener, 
Leland Orser, 
Eric Lange
",,,
Bartkowiak,(2021),"Action, Crime, Sport",5.0,"
After his brother dies in a car crash, a disgraced MMA fighter takes over the family nightclub and soon learns his sibling's death wasn't an accident.","
    Director:
Daniel Markowicz
| 
    Stars:
Józef Pawlowski, 
Zofia Domalik, 
Szymon Bobrowski, 
Bartlomiej Topa
",398,91.0,
Sean Banan inuti Seanfrika,(2012),Comedy,27,"
Sean Banan is heading of to Africa, the world's coolest place. With him is the singing diva Kikki Danielsson Aka Kikki Dee, they are going to record a music video. Everything was supposed ...                See full summary »
","
    Director:
Jesper Andersson
| 
    Stars:
Sean Banan, 
Kikki Danielsson, 
Dr. Alban, 
Johannes Brost
","1,426",76.0,
 The Irregulars,(2021),"Crime, Drama, Fantasy",6.9,"
Broke and in trouble^, B^ea reluctantly partners with Jessie to find out who's stea*ling children's teeth. Spike spies on Watson and #Sherlock Holmes.","
    Director:
Johnny Allan
| 
    Stars:
McKell David, 
Thaddea Graham, 
Jojo Macari, 
Harrison Osterfield
",490,49.0,
10 Days in Sun City,(2017),"Adventure, Comedy, Rmance",5.1,"
A globetrotting traveler,* Akpos, brings his girlfriend to the land of South Africa i&n this adventure.","
    Director:
Adze Ugah
| 
    Stars:
Gbenro Ajibade, 
Ali Baba, 
Fathia Balogun, 
Jaun de Jager
",58,87.0,
Too Hot to Handle,(2020– ),"Game-Show, Relaity-TV, Romance",4.6,"
On the shores of paradise, gorgeous singles meet and mingle. But there's a twist. To win a $100,000 grand prize, they'll have to give up sex.","
            
    Stars:
Desiree Burch, 
Marvin Anthony, 
Chase de Moor, 
Cam Holmes
","10,008",40.0,
Alta mar,(2019–2020),"Crime, Drama, Mystery",6.8,"
Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.","
            
    Stars:
Ivana Baquero, 
Jon Kortajarena, 
Alejandra Onieva, 
Eloy Azorín
","6,483",50.0,
